BrandName,Product_ID,Product_Name,Category,MRP (Rs.),SellPrice (Rs.),Discount_Percentage %,Product_Desc
ayesha,AYESHA266,AYESHA266 - Jewellery-Women,Jewellery,798.0,239.0,70,circular rhinestone with oval glittery drop earrings
ayesha,AYESHA267,AYESHA267 - Jewellery-Women,Jewellery,398.0,199.0,50,womens geometric drop earrings - multi
ayesha,AYESHA268,AYESHA268 - Jewellery-Women,Jewellery,499.0,249.0,50,contemporary oversized white lace hook earrings
ayesha,AYESHA269,AYESHA269 - Jewellery-Women,Jewellery,398.0,199.0,50,womens black and metallic gold dual hoop oversized western earrings - multi
ayesha,AYESHA270,AYESHA270 - Jewellery-Women,Jewellery,1298.0,389.0,70,chunky chain-link gold-toned heart pendant & lock necklace
ayesha,AYESHA271,AYESHA271 - Jewellery-Women,Jewellery,398.0,199.0,50,womens silver plated metallic cat drop earrings - multi
ayesha,AYESHA272,AYESHA272 - Jewellery-Women,Jewellery,798.0,399.0,50,chunky statement chain-link triple layered bracelet
ayesha,AYESHA273,AYESHA273 - Jewellery-Women,Jewellery,998.0,299.0,70,contemporary rhinestone studded metallic circular drop earrings
ayesha,AYESHA274,AYESHA274 - Jewellery-Women,Jewellery,798.0,399.0,50,set of three gold-toned stud & drop earrings
ayesha,AYESHA275,AYESHA275 - Jewellery-Women,Jewellery,698.0,349.0,50,womens bold semi-circular oversized drop earrings - multi
ayesha,AYESHA276,AYESHA276 - Jewellery-Women,Jewellery,798.0,239.0,70,mens set of 4 dark maroon rugged leather adjustable bracelets
ayesha,AYESHA277,AYESHA277 - Jewellery-Women,Jewellery,398.0,119.0,70,womens square stone encrusted ring - multi
ayesha,AYESHA278,AYESHA278 - Jewellery-Women,Jewellery,598.0,299.0,50,womens set of 2 cowrie shell charm bracelets - multi
ayesha,AYESHA279,AYESHA279 - Jewellery-Women,Jewellery,698.0,349.0,50,womens hollow circular jewel stone studded earrings - multi
ayesha,AYESHA280,AYESHA280 - Jewellery-Women,Jewellery,398.0,119.0,70,womens antique gold oversized team circular star cut with white pearl charms tribal ethnic earrings - yellow
ayesha,AYESHA281,AYESHA281 - Jewellery-Women,Jewellery,1298.0,389.0,70,heartbeat pendants statement gold-toned long layered necklace
ayesha,AYESHA282,AYESHA282 - Jewellery-Women,Jewellery,775.5555555555555,698.0,10,mens set of 4 black mix of leather beads and thread rugged bracelets
ayesha,AYESHA283,AYESHA283 - Jewellery-Women,Jewellery,699.0,209.0,70,oversized metallic gold-toned with silver glitter circular double layered hoop earrings
ayesha,AYESHA284,AYESHA284 - Jewellery-Women,Jewellery,499.0,249.0,50,womens stone studded drop earrings - multi
ayesha,AYESHA285,AYESHA285 - Jewellery-Women,Jewellery,298.0,89.0,70,womens silver plated earrings - multi
ayesha,AYESHA286,AYESHA286 - Jewellery-Women,Jewellery,298.0,149.0,50,womens metallic gold silver set of 4 diamante studded western earrings - yellow
ayesha,AYESHA287,AYESHA287 - Jewellery-Women,Jewellery,898.0,449.0,50,"womens metallic gold pearl studded hair pin, earrings and pendant western necklace set"
ayesha,AYESHA288,AYESHA288 - Jewellery-Women,Jewellery,499.0,249.0,50,womens set of 6 metallic black and white different size hoops western earrings - multi
ayesha,AYESHA289,AYESHA289 - Jewellery-Women,Jewellery,598.0,299.0,50,womens stone studded silver plated drop earrings - multi
ayesha,AYESHA290,AYESHA290 - Jewellery-Women,Jewellery,598.0,299.0,50,womens metallic silver glitter set of 24 bridal bangles - multi
ayesha,AYESHA291,AYESHA291 - Jewellery-Women,Jewellery,398.0,199.0,50,womens star drop earrings - multi
ayesha,AYESHA292,AYESHA292 - Jewellery-Women,Jewellery,998.0,299.0,70,ethnic gold peacock drop earrings
ayesha,AYESHA293,AYESHA293 - Jewellery-Women,Jewellery,798.0,399.0,50,ethnic oxidized big circular stud earrings
ayesha,AYESHA294,AYESHA294 - Jewellery-Women,Jewellery,898.0,449.0,50,"womens metallic gold pearl studded ring hair pin, earrings and pendant western necklace set"
ayesha,AYESHA295,AYESHA295 - Jewellery-Women,Jewellery,554.4444444444445,499.0,10,set of two ethnic gold and silver small jhumki drop earrings
ayesha,AYESHA296,AYESHA296 - Jewellery-Women,Jewellery,798.0,239.0,70,ethnic oxidized jhumki drop earrings
ayesha,AYESHA297,AYESHA297 - Jewellery-Women,Jewellery,998.0,499.0,50,womens metallic gold square studded diamante tassel drop western earrings - yellow
ayesha,AYESHA298,AYESHA298 - Jewellery-Women,Jewellery,798.0,399.0,50,womens asymmetrical pearl lock statement necklace - multi
ayesha,AYESHA299,AYESHA299 - Jewellery-Women,Jewellery,698.0,349.0,50,contemporary metallic tassel long drop hook earrings
ayesha,AYESHA300,AYESHA300 - Jewellery-Women,Jewellery,699.0,349.0,50,contemporary stone studded gold-toned hexagon drop earrings
ayesha,AYESHA301,AYESHA301 - Jewellery-Women,Jewellery,1198.0,599.0,50,womens circular linked pendant oversized necklace - multi
ayesha,AYESHA302,AYESHA302 - Jewellery-Women,Jewellery,698.0,349.0,50,womens gold plated earrings - multi
ayesha,AYESHA303,AYESHA303 - Jewellery-Women,Jewellery,798.0,399.0,50,womens metallic gold bar studded diamante tassel drop western earrings - yellow
ayesha,AYESHA304,AYESHA304 - Jewellery-Women,Jewellery,248.0,124.0,50,blue enamel tree shaped earrings - multi
ayesha,AYESHA305,AYESHA305 - Jewellery-Women,Jewellery,898.0,449.0,50,womens metallic gold and black diamante studded long tassel drop western earrings
ayesha,AYESHA306,AYESHA306 - Jewellery-Women,Jewellery,664.4444444444445,598.0,10,womens dancing drop earrings - multi
ayesha,AYESHA307,AYESHA307 - Jewellery-Women,Jewellery,798.0,399.0,50,lil star by multicolor unicorn and stars embroidered black cloth mask
ayesha,AYESHA308,AYESHA308 - Jewellery-Women,Jewellery,1298.0,389.0,70,evil eye mini pendant beaded gold-toned dainty layered necklace
ayesha,AYESHA309,AYESHA309 - Jewellery-Women,Jewellery,598.0,299.0,50,womens pearl stud with cowrie shell charm drop earrings - multi
ayesha,AYESHA310,AYESHA310 - Jewellery-Women,Jewellery,698.0,209.0,70,womens stones and tassel drop earrings - multi
ayesha,AYESHA311,AYESHA311 - Jewellery-Women,Jewellery,599.0,299.0,50,set of 2 maroon velvet and black braided hairbands
ayesha,AYESHA312,AYESHA312 - Jewellery-Women,Jewellery,598.0,299.0,50,womens triangle color block neon acrylic earrings - multi
ayesha,AYESHA313,AYESHA313 - Jewellery-Women,Jewellery,664.4444444444445,598.0,10,pink dual polka dot side bow adjustable hairband and hair clips bobby pins 3 pcs
ayesha,AYESHA314,AYESHA314 - Jewellery-Women,Jewellery,198.0,99.0,50,womens set of four neon stud earrings - multi
ayesha,AYESHA315,AYESHA315 - Jewellery-Women,Jewellery,1198.0,599.0,50,oval charms pendant chunky chain-link layered necklace
ayesha,AYESHA316,AYESHA316 - Jewellery-Women,Jewellery,499.0,249.0,50,womens filigree with blue stone earrings - multi
ayesha,AYESHA317,AYESHA317 - Jewellery-Women,Jewellery,998.0,499.0,50,"set of three contemporary gold, silver & black oversized hoop earrings"
ayesha,AYESHA318,AYESHA318 - Jewellery-Women,Jewellery,198.0,99.0,50,womens metallic silver long chain with ring charm drop western earrings - multi
ayesha,AYESHA319,AYESHA319 - Jewellery-Women,Jewellery,898.0,269.0,70,ethnic oxidized long dangler earrings
ayesha,AYESHA320,AYESHA320 - Jewellery-Women,Jewellery,1198.0,599.0,50,circular charm pendant chain-link chunky necklace
ayesha,AYESHA321,AYESHA321 - Jewellery-Women,Jewellery,598.0,299.0,50,womens entangled hoop earrings - multi
ayesha,AYESHA322,AYESHA322 - Jewellery-Women,Jewellery,698.0,349.0,50,womens drop earrings with pastel stone - multi
ayesha,AYESHA323,AYESHA323 - Jewellery-Women,Jewellery,598.0,299.0,50,womens silver plated hoops earrings - multi
ayesha,AYESHA324,AYESHA324 - Jewellery-Women,Jewellery,398.0,199.0,50,womens white and metallic gold dual hoop oversized western earrings - multi
ayesha,AYESHA325,AYESHA325 - Jewellery-Women,Jewellery,898.0,449.0,50,womens metallic silver circular studded diamante tassel drop western earrings - silver
ayesha,AYESHA326,AYESHA326 - Jewellery-Women,Jewellery,598.0,299.0,50,womens metallic silver thin chain with cross decor adjustable western bracelet - multi
ayesha,AYESHA327,AYESHA327 - Jewellery-Women,Jewellery,598.0,299.0,50,womens metallic double hollow hoops statement earrings - multi
ayesha,AYESHA328,AYESHA328 - Jewellery-Women,Jewellery,898.0,449.0,50,dainty gold-toned infinity heart pendant necklace
ayesha,AYESHA329,AYESHA329 - Jewellery-Women,Jewellery,1298.0,649.0,50,womens rhinestone studded statement necklace - multi
ayesha,AYESHA330,AYESHA330 - Jewellery-Women,Jewellery,898.0,269.0,70,flower rhinestone studded double drop earrings
ayesha,AYESHA331,AYESHA331 - Jewellery-Women,Jewellery,1198.0,359.0,70,ethnic silver-toned oxidized rhinestone studded jhumki pearl drop earrings
ayesha,AYESHA332,AYESHA332 - Jewellery-Women,Jewellery,799.0,399.0,50,chunky coin and heart pendant chain-link statement gold-toned layered necklace
ayesha,AYESHA333,AYESHA333 - Jewellery-Women,Jewellery,598.0,299.0,50,womens enamel flower stud earrings - multi
ayesha,AYESHA334,AYESHA334 - Jewellery-Women,Jewellery,698.0,349.0,50,womens stone studded drop earrings - multi
ayesha,AYESHA335,AYESHA335 - Jewellery-Women,Jewellery,698.0,349.0,50,womens stone studded hoop earrings - multi
ayesha,AYESHA336,AYESHA336 - Jewellery-Women,Jewellery,598.0,299.0,50,set of 2 multi-colour hair band
ayesha,AYESHA337,AYESHA337 - Jewellery-Women,Jewellery,499.0,249.0,50,ethnic gold-toned half-circular mirror long drop earrings
ayesha,AYESHA338,AYESHA338 - Jewellery-Women,Jewellery,398.0,199.0,50,silver toned hoop earring for women
ayesha,AYESHA339,AYESHA339 - Jewellery-Women,Jewellery,699.0,349.0,50,womens metallic gold shakti quote power hoop earrings - multi
ayesha,AYESHA340,AYESHA340 - Jewellery-Women,Jewellery,698.0,349.0,50,womens antique oxidized silver blue rhinestone studded ethnic tribal chandelier earrings - multi
ayesha,AYESHA341,AYESHA341 - Jewellery-Women,Jewellery,798.0,399.0,50,womens & girls set of metallic western hoop earrings (2 pcs) - yellow
ayesha,AYESHA342,AYESHA342 - Jewellery-Women,Jewellery,398.0,199.0,50,"womens antique silver toned, tribal earring stud - multi"
ayesha,AYESHA343,AYESHA343 - Jewellery-Women,Jewellery,1198.0,599.0,50,womens circular pendant statement necklace - multi
ayesha,AYESHA344,AYESHA344 - Jewellery-Women,Jewellery,499.0,249.0,50,set of two ethnic gold and silver small jhumki drop earrings
ayesha,AYESHA345,AYESHA345 - Jewellery-Women,Jewellery,998.0,299.0,70,ethnic oxidized jhumki drop earrings
ayesha,AYESHA346,AYESHA346 - Jewellery-Women,Jewellery,298.0,149.0,50,womens blue beaded multi string boho western bracelet - multi
ayesha,AYESHA347,AYESHA347 - Jewellery-Women,Jewellery,598.0,179.0,70,mens grey leather contemporary bracelet
ayesha,AYESHA348,AYESHA348 - Jewellery-Women,Jewellery,499.0,249.0,50,ethnic gold-toned short drop jhumki earrings
ayesha,AYESHA349,AYESHA349 - Jewellery-Women,Jewellery,898.0,449.0,50,womens antique silver toned tribal pattern pendant with disc tassel ethnic statement necklace - silver
ayesha,AYESHA350,AYESHA350 - Jewellery-Women,Jewellery,499.0,249.0,50,oversized pearl studded gold-toned heart hoop earrings
ayesha,AYESHA351,AYESHA351 - Jewellery-Women,Jewellery,198.0,99.0,50,neon orange hair clip for girls and women
ayesha,AYESHA352,AYESHA352 - Jewellery-Women,Jewellery,898.0,449.0,50,contemporary metallic coin & diamante tassel long drop earrings
ayesha,AYESHA353,AYESHA353 - Jewellery-Women,Jewellery,554.4444444444445,499.0,10,mens brown leather black strings bracelet with embossed skull on silver metal
ayesha,AYESHA354,AYESHA354 - Jewellery-Women,Jewellery,554.4444444444445,499.0,10,mens leather & metal peace key ring
ayesha,AYESHA355,AYESHA355 - Jewellery-Women,Jewellery,898.0,449.0,50,"womens single-strand, colourful eyeglass chain necklace with blue and golden beads - multi"
ayesha,AYESHA356,AYESHA356 - Jewellery-Women,Jewellery,698.0,349.0,50,womens metallic gold oval drop western dangler earrings - yellow
ayesha,AYESHA357,AYESHA357 - Jewellery-Women,Jewellery,698.0,349.0,50,metallic gold-toned sequin mask chain or sunglass chain
ayesha,AYESHA358,AYESHA358 - Jewellery-Women,Jewellery,499.0,149.0,70,womens metallic gold tribal black filled circular with pearl drop ethnic earrings
ayesha,AYESHA359,AYESHA359 - Jewellery-Women,Jewellery,598.0,299.0,50,womens chain link statement necklace - multi
ayesha,AYESHA360,AYESHA360 - Jewellery-Women,Jewellery,599.0,299.0,50,set of three contemporary gold-toned party earrings
ayesha,AYESHA361,AYESHA361 - Jewellery-Women,Jewellery,798.0,399.0,50,womens & girls set of black and white metallic western hoop earrings (2 pcs)
ayesha,AYESHA362,AYESHA362 - Jewellery-Women,Jewellery,598.0,299.0,50,womens metallic silver western charm necklace with diamante studded stick pendant
ayesha,AYESHA363,AYESHA363 - Jewellery-Women,Jewellery,598.0,299.0,50,set of four metallic gold & black textured mini claw clips
ayesha,AYESHA364,AYESHA364 - Jewellery-Women,Jewellery,698.0,349.0,50,"womens antique silver toned peacock shaped stud dangle ethnic, tribal jhumka earrings - multi"
ayesha,AYESHA365,AYESHA365 - Jewellery-Women,Jewellery,698.0,349.0,50,womens metallic silver western long chain earrings with a shiny diamante studded black stone ball - multi
ayesha,AYESHA366,AYESHA366 - Jewellery-Women,Jewellery,698.0,349.0,50,womens metallic silver glass bead pendant western charm necklace - multi
ayesha,AYESHA367,AYESHA367 - Jewellery-Women,Jewellery,898.0,449.0,50,womens black bar pendant with tassel charm ethnic tribal statement necklace - multi
ayesha,AYESHA368,AYESHA368 - Jewellery-Women,Jewellery,499.0,249.0,50,chunky bold twisted rose gold-toned oversized stud earrings
ayesha,AYESHA369,AYESHA369 - Jewellery-Women,Jewellery,698.0,209.0,70,mens black and blue faux leather bracelet
ayesha,AYESHA370,AYESHA370 - Jewellery-Women,Jewellery,798.0,239.0,70,chunky statement flat hoop earrings
ayesha,AYESHA371,AYESHA371 - Jewellery-Women,Jewellery,898.0,269.0,70,contemporary butterfly silver-toned metallic cuff bracelet
ayesha,AYESHA372,AYESHA372 - Jewellery-Women,Jewellery,898.0,449.0,50,dainty silver-toned circular pendant multilayered flat necklace
ayesha,AYESHA373,AYESHA373 - Jewellery-Women,Jewellery,664.4444444444445,598.0,10,brown cheetah printed silk scarf for women
ayesha,AYESHA374,AYESHA374 - Jewellery-Women,Jewellery,598.0,299.0,50,womens handcuffs chain necklace - multi
ayesha,AYESHA375,AYESHA375 - Jewellery-Women,Jewellery,599.0,299.0,50,set of 2 braided leather thin black and pink hairbands
ayesha,AYESHA376,AYESHA376 - Jewellery-Women,Jewellery,1442.2222222222222,1298.0,10,mens metallic black classic shaped black lenses aviator sunglasses
ayesha,AYESHA377,AYESHA377 - Jewellery-Women,Jewellery,898.0,269.0,70,chunky statement pearl open hoop earrings
ayesha,AYESHA378,AYESHA378 - Jewellery-Women,Jewellery,698.0,349.0,50,womens stone studded drop earrings - multi
ayesha,AYESHA379,AYESHA379 - Jewellery-Women,Jewellery,698.0,349.0,50,womens modern shapes with stone statement necklace - multi
ayesha,AYESHA380,AYESHA380 - Jewellery-Women,Jewellery,298.0,149.0,50,womens metallic silver double drop with black stone western earrings - multi
ayesha,AYESHA381,AYESHA381 - Jewellery-Women,Jewellery,798.0,399.0,50,womens metallic gold statement multilayered chain with bar and ring lock detail western necklace - multi
back to earth,BACK TO EARTH1,BACK TO EARTH1 - Indianwear-Women,Indianwear,3110.0,2799.0,10,womens round neck printed kurta - indigo
belleziya,BELLEZIYA1,BELLEZIYA1 - Jewellery-Women,Jewellery,665.5555555555555,599.0,10,gold finish & multicolored bracelet set of 3
belleziya,BELLEZIYA2,BELLEZIYA2 - Jewellery-Women,Jewellery,998.8888888888889,899.0,10,set of 9 gold finish stud and hoop earrings
belleziya,BELLEZIYA3,BELLEZIYA3 - Jewellery-Women,Jewellery,832.2222222222222,749.0,10,gold finish bracelet set (set of 4
belleziya,BELLEZIYA4,BELLEZIYA4 - Jewellery-Women,Jewellery,498.88888888888886,449.0,10,gold finish layered coin charms necklace
belleziya,BELLEZIYA5,BELLEZIYA5 - Jewellery-Women,Jewellery,443.3333333333333,399.0,10,alloy stud earring
belleziya,BELLEZIYA6,BELLEZIYA6 - Jewellery-Women,Jewellery,665.5555555555555,599.0,10,set of 6 multi-coloured hoop earrings
belleziya,BELLEZIYA7,BELLEZIYA7 - Jewellery-Women,Jewellery,887.7777777777777,799.0,10,lavender diamond shaped stud earrings
belleziya,BELLEZIYA8,BELLEZIYA8 - Jewellery-Women,Jewellery,443.3333333333333,399.0,10,gold finish assorted hair pins (set of 4
belleziya,BELLEZIYA9,BELLEZIYA9 - Jewellery-Women,Jewellery,776.6666666666666,699.0,10,gold finish & stone studded bracelet set - set of 4
belleziya,BELLEZIYA10,BELLEZIYA10 - Jewellery-Women,Jewellery,554.4444444444445,499.0,10,gold finish drop hoop earrings
belleziya,BELLEZIYA11,BELLEZIYA11 - Jewellery-Women,Jewellery,610.0,549.0,10,floral patterned scarf scrunchie
belleziya,BELLEZIYA12,BELLEZIYA12 - Jewellery-Women,Jewellery,610.0,549.0,10,gold finish pearl bracelet
belleziya,BELLEZIYA13,BELLEZIYA13 - Jewellery-Women,Jewellery,887.7777777777777,799.0,10,gold finish layered necklace
belleziya,BELLEZIYA14,BELLEZIYA14 - Jewellery-Women,Jewellery,443.3333333333333,399.0,10,white bandana scarf headband
belleziya,BELLEZIYA15,BELLEZIYA15 - Jewellery-Women,Jewellery,887.7777777777777,799.0,10,set of 9 stone embedded stud earrings
belleziya,BELLEZIYA16,BELLEZIYA16 - Jewellery-Women,Jewellery,610.0,549.0,10,pink striped headband hair band
belleziya,BELLEZIYA17,BELLEZIYA17 - Jewellery-Women,Jewellery,887.7777777777777,799.0,10,dainty gold finish bracelet (set of 4
belleziya,BELLEZIYA18,BELLEZIYA18 - Jewellery-Women,Jewellery,665.5555555555555,599.0,10,gold finish layered necklace
belleziya,BELLEZIYA19,BELLEZIYA19 - Jewellery-Women,Jewellery,610.0,549.0,10,animal printed scarf scrunchie
belleziya,BELLEZIYA20,BELLEZIYA20 - Jewellery-Women,Jewellery,887.7777777777777,799.0,10,gold finish bracelet with charms
belleziya,BELLEZIYA21,BELLEZIYA21 - Jewellery-Women,Jewellery,887.7777777777777,799.0,10,stone embedded hoop drop stud earrings
belleziya,BELLEZIYA22,BELLEZIYA22 - Jewellery-Women,Jewellery,832.2222222222222,749.0,10,black bandana scarf headband
